# Nmap 7.60 scan initiated Wed Apr  4 20:03:54 2018 as: nmap -p 139,445 -v -oG nmap.txt 192.168.91.0/24
# Ports scanned: TCP(2;139,445) UDP(0;) SCTP(0;) PROTOCOLS(0;)
Host: 192.168.91.168 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.169 () Status: Up
Host: 192.168.91.169 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.170 () Status: Up
Host: 192.168.91.170 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.171 () Status: Up
Host: 192.168.91.171 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.172 () Status: Up
Host: 192.168.91.172 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.173 () Status: Up
Host: 192.168.91.173 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.174 () Status: Up
Host: 192.168.91.174 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.175 () Status: Up
Host: 192.168.91.175 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.176 () Status: Up
Host: 192.168.91.176 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.177 () Status: Up
Host: 192.168.91.177 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.178 () Status: Up
Host: 192.168.91.178 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.179 () Status: Up
Host: 192.168.91.179 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.180 () Status: Up
Host: 192.168.91.180 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.181 () Status: Up
Host: 192.168.91.181 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.182 () Status: Up
Host: 192.168.91.182 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.183 () Status: Up
Host: 192.168.91.183 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.184 () Status: Up
Host: 192.168.91.184 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.185 () Status: Up
Host: 192.168.91.185 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.186 () Status: Up
Host: 192.168.91.186 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.187 () Status: Up
Host: 192.168.91.187 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.188 () Status: Up
Host: 192.168.91.188 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.189 () Status: Up
Host: 192.168.91.189 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.190 () Status: Up
Host: 192.168.91.190 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.191 () Status: Up
Host: 192.168.91.191 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.192 () Status: Up
Host: 192.168.91.192 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.193 () Status: Up
Host: 192.168.91.193 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.194 () Status: Up
Host: 192.168.91.194 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.195 () Status: Up
Host: 192.168.91.195 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.196 () Status: Up
Host: 192.168.91.196 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.197 () Status: Up
Host: 192.168.91.197 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.198 () Status: Up
Host: 192.168.91.198 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.199 () Status: Up
Host: 192.168.91.199 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.200 () Status: Up
Host: 192.168.91.200 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.201 () Status: Up
Host: 192.168.91.201 () Ports: 139/open/tcp//netbios-ssn///, 445/open/tcp//microsoft-ds///
Host: 192.168.91.202 () Status: Up
Host: 192.168.91.202 () Ports: 139/open/tcp//netbios-ssn///, 445/open/tcp//microsoft-ds///
Host: 192.168.91.203 () Status: Up
Host: 192.168.91.203 () Ports: 139/open/tcp//netbios-ssn///, 445/open/tcp//microsoft-ds///
Host: 192.168.91.204 () Status: Up
Host: 192.168.91.204 () Ports: 139/open/tcp//netbios-ssn///, 445/open/tcp//microsoft-ds///
Host: 192.168.91.205 () Status: Up
Host: 192.168.91.205 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.206 () Status: Up
Host: 192.168.91.206 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.207 () Status: Up
Host: 192.168.91.207 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.208 () Status: Up
Host: 192.168.91.208 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.209 () Status: Up
Host: 192.168.91.209 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.210 () Status: Up
Host: 192.168.91.210 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.211 () Status: Up
Host: 192.168.91.211 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.212 () Status: Up
Host: 192.168.91.212 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.213 () Status: Up
Host: 192.168.91.213 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.214 () Status: Up
Host: 192.168.91.214 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.215 () Status: Up
Host: 192.168.91.215 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.216 () Status: Up
Host: 192.168.91.216 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.217 () Status: Up
Host: 192.168.91.217 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.218 () Status: Up
Host: 192.168.91.218 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.219 () Status: Up
Host: 192.168.91.219 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.220 () Status: Up
Host: 192.168.91.220 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.221 () Status: Up
Host: 192.168.91.221 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.222 () Status: Up
Host: 192.168.91.222 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.223 () Status: Up
Host: 192.168.91.223 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.224 () Status: Up
Host: 192.168.91.224 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.225 () Status: Up
Host: 192.168.91.225 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.226 () Status: Up
Host: 192.168.91.226 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.227 () Status: Up
Host: 192.168.91.227 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.228 () Status: Up
Host: 192.168.91.228 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.229 () Status: Up
Host: 192.168.91.229 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.230 () Status: Up
Host: 192.168.91.230 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.231 () Status: Up
Host: 192.168.91.231 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.232 () Status: Up
Host: 192.168.91.232 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.233 () Status: Up
Host: 192.168.91.233 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.234 () Status: Up
Host: 192.168.91.234 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.235 () Status: Up
Host: 192.168.91.235 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.236 () Status: Up
Host: 192.168.91.236 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.237 () Status: Up
Host: 192.168.91.237 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.238 () Status: Up
Host: 192.168.91.238 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.239 () Status: Up
Host: 192.168.91.239 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.240 () Status: Up
Host: 192.168.91.240 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.241 () Status: Up
Host: 192.168.91.241 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.242 () Status: Up
Host: 192.168.91.242 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.243 () Status: Up
Host: 192.168.91.243 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.244 () Status: Up
Host: 192.168.91.244 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.245 () Status: Up
Host: 192.168.91.245 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.246 () Status: Up
Host: 192.168.91.246 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.247 () Status: Up
Host: 192.168.91.247 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.248 () Status: Up
Host: 192.168.91.248 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.249 () Status: Up
Host: 192.168.91.249 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.250 () Status: Up
Host: 192.168.91.250 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.251 () Status: Up
Host: 192.168.91.251 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.252 () Status: Up
Host: 192.168.91.252 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.253 () Status: Up
Host: 192.168.91.253 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
Host: 192.168.91.254 () Status: Up
Host: 192.168.91.254 () Ports: 139/closed/tcp//netbios-ssn///, 445/closed/tcp//microsoft-ds///
Host: 192.168.91.255 () Status: Up
Host: 192.168.91.255 () Ports: 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///
# Nmap done at Wed Apr  4 20:04:23 2018 -- 256 IP addresses (256 hosts up) scanned in 29.16 seconds
